"","county","state","number_of_wired_bb_providers","lowest_monthly_price","percent_of_pop_w_wired_bb_coverage","fiber_penetration","state_fips_code","county_fips_code"
"7861","Douglas","Missouri",2,59.99,0.234,0,55,31
"7862","Dunklin","Missouri",3,62.49,0.894,0.234,29,69
"7863","Franklin","Missouri",5,61.99,0.697,0.03,1,59
"7864","Franklin","Missouri",5,61.99,0.697,0.03,5,47
"7865","Franklin","Missouri",5,61.99,0.697,0.03,12,37
"7866","Franklin","Missouri",5,61.99,0.697,0.03,13,119
"7867","Franklin","Missouri",5,61.99,0.697,0.03,16,41
"7868","Franklin","Missouri",5,61.99,0.697,0.03,17,55
"7869","Franklin","Missouri",5,61.99,0.697,0.03,18,47
"7870","Franklin","Missouri",5,61.99,0.697,0.03,19,69
"7871","Franklin","Missouri",5,61.99,0.697,0.03,20,59
"7872","Franklin","Missouri",5,61.99,0.697,0.03,21,73
"7873","Franklin","Missouri",5,61.99,0.697,0.03,22,41
"7874","Franklin","Missouri",5,61.99,0.697,0.03,23,7
"7875","Franklin","Missouri",5,61.99,0.697,0.03,25,11
"7876","Franklin","Missouri",5,61.99,0.697,0.03,28,37
"7877","Franklin","Missouri",5,61.99,0.697,0.03,29,71
"7878","Franklin","Missouri",5,61.99,0.697,0.03,31,61
"7879","Franklin","Missouri",5,61.99,0.697,0.03,36,33
"7880","Franklin","Missouri",5,61.99,0.697,0.03,37,69
"7881","Franklin","Missouri",5,61.99,0.697,0.03,39,49
"7882","Franklin","Missouri",5,61.99,0.697,0.03,42,55
"7883","Franklin","Missouri",5,61.99,0.697,0.03,47,51
"7884","Franklin","Missouri",5,61.99,0.697,0.03,48,159
"7885","Franklin","Missouri",5,61.99,0.697,0.03,50,11
"7886","Franklin","Missouri",5,61.99,0.697,0.03,51,67
"7887","Franklin","Missouri",5,61.99,0.697,0.03,51,620
"7888","Franklin","Missouri",5,61.99,0.697,0.03,53,21
"7889","Gasconade","Missouri",3,56.66,0.238,0,29,73
"7890","Gentry","Missouri",6,67.5,0.889,0.599,29,75
"7891","Greene","Missouri",7,61.37,0.941,0.052,1,63
"7892","Greene","Missouri",7,61.37,0.941,0.052,5,55
"7893","Greene","Missouri",7,61.37,0.941,0.052,13,133
"7894","Greene","Missouri",7,61.37,0.941,0.052,17,61
"7895","Greene","Missouri",7,61.37,0.941,0.052,18,55
"7896","Greene","Missouri",7,61.37,0.941,0.052,19,73
"7897","Greene","Missouri",7,61.37,0.941,0.052,28,41
"7898","Greene","Missouri",7,61.37,0.941,0.052,29,77
"7899","Greene","Missouri",7,61.37,0.941,0.052,36,39
"7900","Greene","Missouri",7,61.37,0.941,0.052,37,79
"7901","Greene","Missouri",7,61.37,0.941,0.052,39,57
"7902","Greene","Missouri",7,61.37,0.941,0.052,42,59
"7903","Greene","Missouri",7,61.37,0.941,0.052,47,59
"7904","Greene","Missouri",7,61.37,0.941,0.052,51,79
"7905","Grundy","Missouri",1,55,0.098,0.098,17,63
"7906","Grundy","Missouri",1,55,0.098,0.098,19,75
"7907","Grundy","Missouri",1,55,0.098,0.098,29,79
"7908","Grundy","Missouri",1,55,0.098,0.098,47,61
"7909","Harrison","Missouri",2,75,0.512,0.494,18,61
"7910","Harrison","Missouri",2,75,0.512,0.494,19,85
"7911","Harrison","Missouri",2,75,0.512,0.494,21,97
"7912","Harrison","Missouri",2,75,0.512,0.494,28,47
"7913","Harrison","Missouri",2,75,0.512,0.494,29,81
"7914","Harrison","Missouri",2,75,0.512,0.494,39,67
"7915","Harrison","Missouri",2,75,0.512,0.494,48,203
"7916","Harrison","Missouri",2,75,0.512,0.494,54,33
"7917","Henry","Missouri",2,69.99,0.47,0,1,67
"7918","Henry","Missouri",2,69.99,0.47,0,13,151
"7919","Henry","Missouri",2,69.99,0.47,0,17,73
"7920","Henry","Missouri",2,69.99,0.47,0,18,65
"7921","Henry","Missouri",2,69.99,0.47,0,19,87
"7922","Henry","Missouri",2,69.99,0.47,0,21,103
"7923","Henry","Missouri",2,69.99,0.47,0,29,83
"7924","Henry","Missouri",2,69.99,0.47,0,39,69
"7925","Henry","Missouri",2,69.99,0.47,0,47,79
"7926","Henry","Missouri",2,69.99,0.47,0,51,89
"7927","Hickory","Missouri",2,79.99,0.15,0,29,85
"7928","Holt","Missouri",3,72.48,0.551,0.007,29,87
"7929","Holt","Missouri",3,72.48,0.551,0.007,31,89
"7930","Howard","Missouri",3,66.66,0.194,0.174,5,61
"7931","Howard","Missouri",3,66.66,0.194,0.174,18,67
"7932","Howard","Missouri",3,66.66,0.194,0.174,19,89
"7933","Howard","Missouri",3,66.66,0.194,0.174,24,27
"7934","Howard","Missouri",3,66.66,0.194,0.174,29,89
"7935","Howard","Missouri",3,66.66,0.194,0.174,31,93
"7936","Howard","Missouri",3,66.66,0.194,0.174,48,227
"7937","Howell","Missouri",4,63.75,0.452,0,29,91
"7938","Iron","Missouri",3,61.65,0.567,0,26,71
"7939","Iron","Missouri",3,61.65,0.567,0,29,93
"7940","Iron","Missouri",3,61.65,0.567,0,49,21
"7941","Iron","Missouri",3,61.65,0.567,0,55,51
"7942","Jackson","Missouri",10,62.1,0.982,0.744,1,71
"7943","Jackson","Missouri",10,62.1,0.982,0.744,5,67
"7944","Jackson","Missouri",10,62.1,0.982,0.744,8,57
"7945","Jackson","Missouri",10,62.1,0.982,0.744,12,63
"7946","Jackson","Missouri",10,62.1,0.982,0.744,13,157
"7947","Jackson","Missouri",10,62.1,0.982,0.744,17,77
"7948","Jackson","Missouri",10,62.1,0.982,0.744,18,71
"7949","Jackson","Missouri",10,62.1,0.982,0.744,19,97
"7950","Jackson","Missouri",10,62.1,0.982,0.744,20,85
"7951","Jackson","Missouri",10,62.1,0.982,0.744,21,109
"7952","Jackson","Missouri",10,62.1,0.982,0.744,22,49
"7953","Jackson","Missouri",10,62.1,0.982,0.744,26,75
"7954","Jackson","Missouri",10,62.1,0.982,0.744,27,63
"7955","Jackson","Missouri",10,62.1,0.982,0.744,28,59
"7956","Jackson","Missouri",10,62.1,0.982,0.744,29,95
"7957","Jackson","Missouri",10,62.1,0.982,0.744,37,99
"7958","Jackson","Missouri",10,62.1,0.982,0.744,39,79
"7959","Jackson","Missouri",10,62.1,0.982,0.744,40,65
"7960","Jackson","Missouri",10,62.1,0.982,0.744,41,29
"7961","Jackson","Missouri",10,62.1,0.982,0.744,46,71
"7962","Jackson","Missouri",10,62.1,0.982,0.744,47,87
"7963","Jackson","Missouri",10,62.1,0.982,0.744,48,239
"7964","Jackson","Missouri",10,62.1,0.982,0.744,54,35
"7965","Jackson","Missouri",10,62.1,0.982,0.744,55,53
"7966","Jasper","Missouri",5,65.15,0.91,0.012,13,159
"7967","Jasper","Missouri",5,65.15,0.91,0.012,17,79
"7968","Jasper","Missouri",5,65.15,0.91,0.012,18,73
"7969","Jasper","Missouri",5,65.15,0.91,0.012,19,99
"7970","Jasper","Missouri",5,65.15,0.91,0.012,28,61
"7971","Jasper","Missouri",5,65.15,0.91,0.012,29,97
"7972","Jasper","Missouri",5,65.15,0.91,0.012,45,53
"7973","Jasper","Missouri",5,65.15,0.91,0.012,48,241
"7974","Jefferson","Missouri",5,65,0.929,0.034,1,73
"7975","Jefferson","Missouri",5,65,0.929,0.034,5,69
"7976","Jefferson","Missouri",5,65,0.929,0.034,8,59
"7977","Jefferson","Missouri",5,65,0.929,0.034,12,65
"7978","Jefferson","Missouri",5,65,0.929,0.034,13,163
"7979","Jefferson","Missouri",5,65,0.929,0.034,16,51
"7980","Jefferson","Missouri",5,65,0.929,0.034,17,81
"7981","Jefferson","Missouri",5,65,0.929,0.034,18,77
"7982","Jefferson","Missouri",5,65,0.929,0.034,19,101
"7983","Jefferson","Missouri",5,65,0.929,0.034,20,87
"7984","Jefferson","Missouri",5,65,0.929,0.034,21,111
"7985","Jefferson","Missouri",5,65,0.929,0.034,22,51
"7986","Jefferson","Missouri",5,65,0.929,0.034,22,53
"7987","Jefferson","Missouri",5,65,0.929,0.034,28,63
"7988","Jefferson","Missouri",5,65,0.929,0.034,28,65
"7989","Jefferson","Missouri",5,65,0.929,0.034,29,99
"7990","Jefferson","Missouri",5,65,0.929,0.034,30,43
"7991","Jefferson","Missouri",5,65,0.929,0.034,31,95
"7992","Jefferson","Missouri",5,65,0.929,0.034,36,45
"7993","Jefferson","Missouri",5,65,0.929,0.034,39,81
"7994","Jefferson","Missouri",5,65,0.929,0.034,40,67
"7995","Jefferson","Missouri",5,65,0.929,0.034,41,31
"7996","Jefferson","Missouri",5,65,0.929,0.034,42,65
"7997","Jefferson","Missouri",5,65,0.929,0.034,47,89
"7998","Jefferson","Missouri",5,65,0.929,0.034,48,245
"7999","Jefferson","Missouri",5,65,0.929,0.034,53,31
"8000","Jefferson","Missouri",5,65,0.929,0.034,54,37
"8001","Jefferson","Missouri",5,65,0.929,0.034,55,55
"8002","Johnson","Missouri",5,71.82,0.609,0.027,5,71
"8003","Johnson","Missouri",5,71.82,0.609,0.027,13,167
"8004","Johnson","Missouri",5,71.82,0.609,0.027,17,87
"8005","Johnson","Missouri",5,71.82,0.609,0.027,18,81
"8006","Johnson","Missouri",5,71.82,0.609,0.027,19,103
"8007","Johnson","Missouri",5,71.82,0.609,0.027,20,91
"8008","Johnson","Missouri",5,71.82,0.609,0.027,21,115
"8009","Johnson","Missouri",5,71.82,0.609,0.027,29,101
"8010","Johnson","Missouri",5,71.82,0.609,0.027,31,97
"8011","Johnson","Missouri",5,71.82,0.609,0.027,47,91
"8012","Johnson","Missouri",5,71.82,0.609,0.027,48,251
"8013","Johnson","Missouri",5,71.82,0.609,0.027,56,19
"8014","Knox","Missouri",2,57.48,0.063,0.028,17,95
"8015","Knox","Missouri",2,57.48,0.063,0.028,18,83
"8016","Knox","Missouri",2,57.48,0.063,0.028,21,121
"8017","Knox","Missouri",2,57.48,0.063,0.028,23,13
"8018","Knox","Missouri",2,57.48,0.063,0.028,29,103
"8019","Knox","Missouri",2,57.48,0.063,0.028,31,107
"8020","Knox","Missouri",2,57.48,0.063,0.028,39,83
"8021","Knox","Missouri",2,57.48,0.063,0.028,47,93
"8022","Knox","Missouri",2,57.48,0.063,0.028,48,275
"8023","Laclede","Missouri",4,65.99,0.836,0,29,105
"8024","Lafayette","Missouri",7,86.68,0.557,0.044,5,73
"8025","Lafayette","Missouri",7,86.68,0.557,0.044,12,67
"8026","Lafayette","Missouri",7,86.68,0.557,0.044,22,55
"8027","Lafayette","Missouri",7,86.68,0.557,0.044,28,71
"8028","Lafayette","Missouri",7,86.68,0.557,0.044,29,107
"8029","Lafayette","Missouri",7,86.68,0.557,0.044,55,65
"8030","Lawrence","Missouri",6,52.99,0.746,0.061,1,79
"8031","Lawrence","Missouri",6,52.99,0.746,0.061,5,75
"8032","Lawrence","Missouri",6,52.99,0.746,0.061,17,101
"8033","Lawrence","Missouri",6,52.99,0.746,0.061,18,93
"8034","Lawrence","Missouri",6,52.99,0.746,0.061,21,127
"8035","Lawrence","Missouri",6,52.99,0.746,0.061,28,77
"8036","Lawrence","Missouri",6,52.99,0.746,0.061,29,109
"8037","Lawrence","Missouri",6,52.99,0.746,0.061,39,87
"8038","Lawrence","Missouri",6,52.99,0.746,0.061,42,73
"8039","Lawrence","Missouri",6,52.99,0.746,0.061,46,81
"8040","Lawrence","Missouri",6,52.99,0.746,0.061,47,99
"8041","Lewis","Missouri",3,44.95,0.417,0,16,61
"8042","Lewis","Missouri",3,44.95,0.417,0,21,135
"8043","Lewis","Missouri",3,44.95,0.417,0,29,111
"8044","Lewis","Missouri",3,44.95,0.417,0,30,49
"8045","Lewis","Missouri",3,44.95,0.417,0,36,49
